url,id,status,link_text,char_count,word_count,origin,cheers_matches,entreq_matches,moose_matches,cherries_matches,arrive_matches,arrive_domain_matches,care_matches,care_domain_matches,prisma_matches,coreq_matches,consort_matches,consort_domain_matches,agree_matches,agree_domain_matches,EQUATOR_matches,EQUATOR_domain_domain_matches,ICMJE_matches,EQUATOR_domain_domain_matches,section_matches,manuscript_matches,table_matches,words_matches
https://academic.oup.com/biostatistics/pages/General_Instructions,100897327,[200],,[26924],[4019],,,,,,,,,,,,,,,,,,,,"['section', 'section', 'section', 'section', 'section', 'Section', 'sections', 'section', 'section', 'section']","['manuscript', 'Manuscripts', 'Manuscript', 'Manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'Manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'Manuscript', 'Manuscripts', 'manuscripts', 'manuscript', 'Manuscript', 'manuscript', 'Manuscripts', 'Manuscripts', 'Manuscript', 'Manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'Manuscript', 'Manuscript', 'Manuscript', 'manuscript', 'Manuscript', 'Manuscript', 'Manuscript', 'Manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscripts', 'manuscripts', 'manuscript']","['tables', 'tables', 'tables', 'tables', 'Tables', 'tables', 'tables', 'Tables', 'Tables', 'table', 'table']",['words']
https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ifra20,9423872,[200],,[22196],[3447],,,,,,,,,,,,,,,,,"['http://www.icmje.org/urm_main.html', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html', 'http://www.icmje.org/', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/protection-of-research-participants.html']","['International Committee of Medical Journal Editors', 'ICMJE', 'International Committee of Medical Journal Editors', 'ICMJE', 'ICMJE', 'ICMJE']","['http://www.icmje.org/urm_main.html', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html', 'http://www.icmje.org/', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/protection-of-research-participants.html']","['section', 'section', 'section', 'section']","['Manuscripts', 'Manuscript', 'manuscript', 'manuscript', 'Manuscripts', 'manuscripts', 'Manuscripts', 'Manuscripts', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'Manuscripts', 'Manuscript', 'manuscript', 'Manuscripts', 'manuscripts', 'manuscript', 'Manuscript']","['table', 'tables', 'tables', 'Tables', 'Tables', 'table']",['words']
https://www.springer.com/journal/11881/submission-guidelines,8406611,[200],,[39838],[5919],,,,,,,,,,,,,,,,,['http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html'],['ICMJE'],['http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html'],"['sections', 'sections', 'section', 'sections', 'section']","['Manuscript', 'manuscript', 'Manuscript', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'Manuscript', 'Manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'Manuscripts', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript']","['Tables', 'tables', 'tables', 'tables', 'table', 'tables', 'tables', 'tables', 'Tables', 'tables', 'Tables', 'table', 'table', 'table', 'table', 'tables', 'table', 'tables', 'tables']","['words', 'words', 'words', 'words']"
https://www.elsevier.com/journals/applied-ergonomics/0003-6870/guide-for-authors,0261412,[200],,[45902],[7050],,,,,,,,,,,,,,,,,,,,"['section', 'section', 'sections', 'section', 'sections', 'sections', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section']","['manuscript', 'Manuscript', 'Manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript']","['Tables', 'tables', 'table', 'tables', 'tables', 'Tables', 'tables', 'tables', 'table', 'tables', 'Table', 'tables', 'Tables', 'tables', 'Tables', 'tables', 'table', 'table', 'tables', 'table', 'table', 'tables', 'tables']","['words', 'words', 'words']"
https://www.springer.com/journal/10728/submission-guidelines,9432537,[200],,[47634],[7066],,,,,,,,,,,,,,,,,['http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html'],"['International Committee of Medical Journal Editors', 'ICMJE', 'ICMJE']",['http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html'],"['section', 'sections', 'sections', 'section', 'sections', 'section', 'section', 'section', 'section', 'section', 'section', 'section']","['Manuscript', 'Manuscript', 'Manuscript', 'Manuscript', 'Manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript']","['Tables', 'tables', 'table', 'tables', 'tables', 'tables', 'Tables', 'tables', 'Tables', 'table', 'table', 'table', 'table', 'tables', 'table', 'tables', 'tables']","['words', 'words', 'words']"
https://www.elsevier.com/journals/00014575/0001-4575/guide-for-authors,1254476,[200],,[45475],[6978],,,,,,,,,,,,,,,,,,,,"['section', 'section', 'sections', 'section', 'sections', 'sections', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section']","['manuscript', 'Manuscript', 'Manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript']","['Tables', 'tables', 'table', 'tables', 'Tables', 'tables', 'tables', 'table', 'tables', 'Table', 'tables', 'Tables', 'tables', 'Tables', 'tables', 'table', 'table', 'tables', 'table', 'Table', 'table', 'tables', 'tables']",
https://www.elsevier.com/journals/17514851/1751-4851/guide-for-authors,101304602,[200],,[21249],[3147],,,,,,,,['CARE'],['http://www.care-statement.org/resources/checklist'],['PRISMA'],,,,,,,,,,"['section', 'section', 'section', 'section', 'section', 'section', 'section']","['Manuscripts', 'Manuscripts', 'manuscripts', 'manuscript', 'manuscript', 'MANUSCRIPT', 'manuscript', 'manuscript', 'manuscript', 'MANUSCRIPT', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'MANUSCRIPT', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscripts']","['tables', 'tables', 'Tables', 'tables', 'tables', 'table', 'Tables', 'tables', 'table', 'tables', 'tables', 'table', 'table', 'Tables', 'tables', 'tables', 'tables', 'Tables']","['words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words']"
https://www.springer.com/journal/12640/submission-guidelines,100929017,[200],,[62619],[9218],,['CHEERS'],,,,['ARRIVE'],,['CARE'],,"['PRISMA', 'Prisma']",['COREQ'],['CONSORT'],,['AGREE'],,['EQUATOR Network'],"['http://www.equator-network.org/', 'http://www.equator-network.org/reporting-guidelines/consort/', 'http://www.equator-network.org/reporting-guidelines/spirit-2013-statement-defining-standard-protocol-items-for-clinical-trials/', 'http://www.equator-network.org/reporting-guidelines/strobe/', 'http://www.equator-network.org/reporting-guidelines/prisma/', 'http://www.equator-network.org/reporting-guidelines/prisma-protocols/', 'http://www.equator-network.org/reporting-guidelines/stard/', 'http://www.equator-network.org/reporting-guidelines/tripod-statement/', 'http://www.equator-network.org/reporting-guidelines/care/', 'http://www.equator-network.org/reporting-guidelines/the-agree-reporting-checklist-a-tool-to-improve-reporting-of-clinical-practice-guidelines/', 'http://www.equator-network.org/reporting-guidelines/right-statement/', 'http://www.equator-network.org/reporting-guidelines/srqr/', 'http://www.equator-network.org/reporting-guidelines/coreq/', 'http://www.equator-network.org/reporting-guidelines/improving-bioscience-research-reporting-the-arrive-guidelines-for-reporting-animal-research/', 'http://www.equator-network.org/reporting-guidelines/squire/', 'http://www.equator-network.org/reporting-guidelines/cheers/', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html']",['ICMJE'],"['http://www.equator-network.org/', 'http://www.equator-network.org/reporting-guidelines/consort/', 'http://www.equator-network.org/reporting-guidelines/spirit-2013-statement-defining-standard-protocol-items-for-clinical-trials/', 'http://www.equator-network.org/reporting-guidelines/strobe/', 'http://www.equator-network.org/reporting-guidelines/prisma/', 'http://www.equator-network.org/reporting-guidelines/prisma-protocols/', 'http://www.equator-network.org/reporting-guidelines/stard/', 'http://www.equator-network.org/reporting-guidelines/tripod-statement/', 'http://www.equator-network.org/reporting-guidelines/care/', 'http://www.equator-network.org/reporting-guidelines/the-agree-reporting-checklist-a-tool-to-improve-reporting-of-clinical-practice-guidelines/', 'http://www.equator-network.org/reporting-guidelines/right-statement/', 'http://www.equator-network.org/reporting-guidelines/srqr/', 'http://www.equator-network.org/reporting-guidelines/coreq/', 'http://www.equator-network.org/reporting-guidelines/improving-bioscience-research-reporting-the-arrive-guidelines-for-reporting-animal-research/', 'http://www.equator-network.org/reporting-guidelines/squire/', 'http://www.equator-network.org/reporting-guidelines/cheers/', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html']","['sections', 'sections', 'section', 'sections', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'sections', 'section', 'section']","['Manuscript', 'Manuscript', 'Manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'Manuscripts', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript']","['Tables', 'tables', 'table', 'tables', 'tables', 'tables', 'Tables', 'tables', 'Tables', 'table', 'table', 'table', 'table', 'tables', 'table', 'tables', 'tables']","['words', 'words', 'words']"
https://www.elsevier.com/journals/10838791/1083-8791/guide-for-authors,9600628,[200],,[2048],[310],,,,,,,,,,,,,,,,,,,,,,,
https://www.springer.com/journal/12975/submission-guidelines,101517297,[200],,[67857],[9952],,['CHEERS'],,,,['ARRIVE'],,['CARE'],,"['PRISMA', 'Prisma']",['COREQ'],['CONSORT'],,['AGREE'],,['EQUATOR Network'],"['http://www.equator-network.org/', 'http://www.equator-network.org/reporting-guidelines/consort/', 'http://www.equator-network.org/reporting-guidelines/spirit-2013-statement-defining-standard-protocol-items-for-clinical-trials/', 'http://www.equator-network.org/reporting-guidelines/strobe/', 'http://www.equator-network.org/reporting-guidelines/prisma/', 'http://www.equator-network.org/reporting-guidelines/prisma-protocols/', 'http://www.equator-network.org/reporting-guidelines/stard/', 'http://www.equator-network.org/reporting-guidelines/tripod-statement/', 'http://www.equator-network.org/reporting-guidelines/care/', 'http://www.equator-network.org/reporting-guidelines/the-agree-reporting-checklist-a-tool-to-improve-reporting-of-clinical-practice-guidelines/', 'http://www.equator-network.org/reporting-guidelines/right-statement/', 'http://www.equator-network.org/reporting-guidelines/srqr/', 'http://www.equator-network.org/reporting-guidelines/coreq/', 'http://www.equator-network.org/reporting-guidelines/improving-bioscience-research-reporting-the-arrive-guidelines-for-reporting-animal-research/', 'http://www.equator-network.org/reporting-guidelines/squire/', 'http://www.equator-network.org/reporting-guidelines/cheers/', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html']",['ICMJE'],"['http://www.equator-network.org/', 'http://www.equator-network.org/reporting-guidelines/consort/', 'http://www.equator-network.org/reporting-guidelines/spirit-2013-statement-defining-standard-protocol-items-for-clinical-trials/', 'http://www.equator-network.org/reporting-guidelines/strobe/', 'http://www.equator-network.org/reporting-guidelines/prisma/', 'http://www.equator-network.org/reporting-guidelines/prisma-protocols/', 'http://www.equator-network.org/reporting-guidelines/stard/', 'http://www.equator-network.org/reporting-guidelines/tripod-statement/', 'http://www.equator-network.org/reporting-guidelines/care/', 'http://www.equator-network.org/reporting-guidelines/the-agree-reporting-checklist-a-tool-to-improve-reporting-of-clinical-practice-guidelines/', 'http://www.equator-network.org/reporting-guidelines/right-statement/', 'http://www.equator-network.org/reporting-guidelines/srqr/', 'http://www.equator-network.org/reporting-guidelines/coreq/', 'http://www.equator-network.org/reporting-guidelines/improving-bioscience-research-reporting-the-arrive-guidelines-for-reporting-animal-research/', 'http://www.equator-network.org/reporting-guidelines/squire/', 'http://www.equator-network.org/reporting-guidelines/cheers/', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html']","['sections', 'sections', 'section', 'sections', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'sections', 'section', 'section']","['Manuscript', 'Manuscript', 'Manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'Manuscripts', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript']","['Tables', 'tables', 'table', 'tables', 'table', 'tables', 'tables', 'tables', 'Tables', 'tables', 'Tables', 'table', 'table', 'table', 'table', 'tables', 'table', 'tables', 'tables']","['words', 'words', 'words', 'words', 'words', 'words']"
https://onlinelibrary.wiley.com/page/journal/13652141/homepage/forauthors.html,0372544,[200],,[24988],[3749],,,,,,,,,,,,,,,,,['http://www.icmje.org/'],['International Committee of Medical Journal Editors'],['http://www.icmje.org/'],"['Sections', 'section', 'section', 'section', 'sections', 'sections']","['Manuscript', 'Manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'Manuscripts', 'manuscript', 'manuscript', 'Manuscript', 'manuscripts', 'manuscript', 'Manuscripts', 'manuscript', 'manuscripts', 'manuscript']","['tables', 'tables', 'tables', 'tables', 'tables', 'table', 'Tables', 'tables']","['words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words']"
https://www.elsevier.com/journals/15216616/1521-6616/guide-for-authors,100883537,[200],,[47730],[7300],,,,,,,,,,,,,,,,,,,,"['section', 'sections', 'section', 'section', 'sections', 'sections', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section']","['manuscript', 'manuscript', 'manuscripts', 'manuscripts', 'Manuscript', 'Manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript']","['Tables', 'tables', 'tables', 'tables', 'tables', 'table', 'tables', 'table', 'tables', 'tables', 'table', 'table', 'tables', 'tables', 'Table', 'tables', 'Tables', 'tables', 'Tables', 'tables', 'table', 'table', 'tables', 'table', 'table', 'tables', 'tables']","['words', 'words', 'words', 'words', 'words']"
https://www.elsevier.com/journals/17439191/1743-9191/guide-for-authors,101228232,[200],,[55273],[8246],,['CHEERS'],['entreq'],,,"['ARRIVE', 'ARRIVE']",,,,"['PRISMA', 'PRISMA']","['COREQ', 'COREQ', 'coreq']","['CONSORT', 'CONSORT', 'CONSORT', 'CONSORT', 'consort']",['http://www.consort-statement.org'],,,"['equator-network', 'equator-network', 'equator-network', 'equator-network']","['http://www.equator-network.org/wp-content/uploads/2015/03/STARD-2015-flow-diagram.pdf', 'http://www.equator-network.org/reporting-guidelines/reporting-recommendations-for-tumour-marker-prognostic-studies-remark/', 'http://www.equator-network.org/reporting-guidelines/entreq/', 'http://www.equator-network.org/reporting-guidelines/coreq/']",,"['http://www.equator-network.org/wp-content/uploads/2015/03/STARD-2015-flow-diagram.pdf', 'http://www.equator-network.org/reporting-guidelines/reporting-recommendations-for-tumour-marker-prognostic-studies-remark/', 'http://www.equator-network.org/reporting-guidelines/entreq/', 'http://www.equator-network.org/reporting-guidelines/coreq/']","['section', 'section', 'section', 'sections', 'sections', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section']","['Manuscript', 'Manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript']","['Tables', 'tables', 'table', 'tables', 'tables', 'tables', 'table', 'table', 'tables', 'table', 'tables', 'Table', 'tables', 'Tables', 'tables', 'Tables', 'tables', 'table', 'table', 'tables', 'table', 'table', 'tables', 'tables']","['words', 'words', 'words', 'words', 'words']"
https://academic.oup.com/ajcp/pages/General_Instructions,0370470,[200],,[28146],[4255],,,,,,,,,,,,,,,,,"['https://www.equator-network.org/wp-content/uploads/2015/03/STARD-2015-checklist.pdf', 'http://www.icmje.org/']","['International Committee of Medical Journal Editors', 'ICMJE', 'International Committee of Medical Journal Editors']","['https://www.equator-network.org/wp-content/uploads/2015/03/STARD-2015-checklist.pdf', 'http://www.icmje.org/']","['section', 'section', 'section']","['Manuscripts', 'manuscripts', 'manuscript', 'manuscript', 'manuscripts', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscripts', 'Manuscript', 'manuscripts', 'manuscript', 'Manuscript', 'manuscript', 'manuscript', 'Manuscripts', 'manuscripts', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscripts', 'manuscripts', 'manuscripts', 'manuscript']","['tables', 'tables', 'tables', 'tables', 'Tables', 'tables', 'table', 'table', 'tables', 'tables']","['words', 'words', 'words', 'words', 'words', 'words']"
https://www.elsevier.com/journals/03858146/0385-8146/guide-for-authors,7708170,[200],,[25805],[3788],,,,,,,,,,,,"['CONSORT', 'CONSORT', 'consort']",['http://www.consort-statement.org/'],,,,['http://www.icmje.org/'],"['International Committee of Medical Journal Editors', 'ICMJE', 'icmje']",['http://www.icmje.org/'],"['section', 'section', 'sections', 'section']","['Manuscripts', 'Manuscripts', 'manuscript', 'Manuscript', 'Manuscripts', 'manuscript', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'Manuscripts', 'Manuscripts', 'manuscripts', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'Manuscripts', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript']","['Tables', 'tables', 'tables', 'tables', 'Tables', 'Tables', 'Tables', 'tables']","['words', 'words', 'words', 'words']"
https://www.hindawi.com/journals/cmmi/guidelines/,101286760,[200],,[19589],[2855],,,,,,,,,['http://www.care-statement.org/resources/checklist'],,,['CONSORT'],['http://www.consort-statement.org/consort-2010'],,,,"['http://www.equator-network.org/reporting-guidelines/strobe-strega/', 'http://www.equator-network.org/reporting-guidelines/srqr/', 'http://www.icmje.org/recommendations/']","['International Committee of Medical Journal Editors', 'ICMJE']","['http://www.equator-network.org/reporting-guidelines/strobe-strega/', 'http://www.equator-network.org/reporting-guidelines/srqr/', 'http://www.icmje.org/recommendations/']","['section', 'section', 'section', 'section', 'section', 'section', 'section', 'section']","['manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscripts', 'manuscripts', 'manuscripts', 'manuscript', 'manuscript', 'manuscripts', 'manuscripts', 'manuscript', 'manuscript', 'manuscripts', 'Manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'Manuscript', 'manuscripts', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript']","['tables', 'tables', 'tables', 'table']",['words']
https://www.springer.com/journal/221/submission-guidelines,0043312,[200],,[70549],[10395],,['CHEERS'],,,,['ARRIVE'],,['CARE'],,"['PRISMA', 'Prisma']",['COREQ'],['CONSORT'],,['AGREE'],,['EQUATOR Network'],"['http://www.equator-network.org/', 'http://www.equator-network.org/reporting-guidelines/consort/', 'http://www.equator-network.org/reporting-guidelines/spirit-2013-statement-defining-standard-protocol-items-for-clinical-trials/', 'http://www.equator-network.org/reporting-guidelines/strobe/', 'http://www.equator-network.org/reporting-guidelines/prisma/', 'http://www.equator-network.org/reporting-guidelines/prisma-protocols/', 'http://www.equator-network.org/reporting-guidelines/stard/', 'http://www.equator-network.org/reporting-guidelines/tripod-statement/', 'http://www.equator-network.org/reporting-guidelines/care/', 'http://www.equator-network.org/reporting-guidelines/the-agree-reporting-checklist-a-tool-to-improve-reporting-of-clinical-practice-guidelines/', 'http://www.equator-network.org/reporting-guidelines/right-statement/', 'http://www.equator-network.org/reporting-guidelines/srqr/', 'http://www.equator-network.org/reporting-guidelines/coreq/', 'http://www.equator-network.org/reporting-guidelines/improving-bioscience-research-reporting-the-arrive-guidelines-for-reporting-animal-research/', 'http://www.equator-network.org/reporting-guidelines/squire/', 'http://www.equator-network.org/reporting-guidelines/cheers/', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html']",['ICMJE'],"['http://www.equator-network.org/', 'http://www.equator-network.org/reporting-guidelines/consort/', 'http://www.equator-network.org/reporting-guidelines/spirit-2013-statement-defining-standard-protocol-items-for-clinical-trials/', 'http://www.equator-network.org/reporting-guidelines/strobe/', 'http://www.equator-network.org/reporting-guidelines/prisma/', 'http://www.equator-network.org/reporting-guidelines/prisma-protocols/', 'http://www.equator-network.org/reporting-guidelines/stard/', 'http://www.equator-network.org/reporting-guidelines/tripod-statement/', 'http://www.equator-network.org/reporting-guidelines/care/', 'http://www.equator-network.org/reporting-guidelines/the-agree-reporting-checklist-a-tool-to-improve-reporting-of-clinical-practice-guidelines/', 'http://www.equator-network.org/reporting-guidelines/right-statement/', 'http://www.equator-network.org/reporting-guidelines/srqr/', 'http://www.equator-network.org/reporting-guidelines/coreq/', 'http://www.equator-network.org/reporting-guidelines/improving-bioscience-research-reporting-the-arrive-guidelines-for-reporting-animal-research/', 'http://www.equator-network.org/reporting-guidelines/squire/', 'http://www.equator-network.org/reporting-guidelines/cheers/', 'http://www.icmje.org/recommendations/browse/roles-and-responsibilities/defining-the-role-of-authors-and-contributors.html']","['sections', 'sections', 'section', 'sections', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'section', 'sections', 'section', 'section', 'Section']","['Manuscript', 'manuscript', 'Manuscripts', 'manuscripts', 'Manuscript', 'Manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'Manuscripts', 'Manuscripts', 'manuscript', 'manuscript', 'Manuscripts', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript']","['Tables', 'table', 'table', 'tables', 'tables', 'table', 'tables', 'tables', 'tables', 'Tables', 'tables', 'Tables', 'table', 'table', 'table', 'table', 'tables', 'table', 'tables', 'tables']","['words', 'words', 'words']"
https://onlinelibrary.wiley.com/page/journal/13652990/homepage/forauthors.html,7609829,[200],,[25527],[3833],,,,,,,,,,,,,,,,,,,,"['sections', 'section', 'section', 'section']","['Manuscript', 'Manuscript', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscript', 'manuscript', 'Manuscripts', 'manuscript', 'manuscript', 'Manuscript', 'manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'manuscripts', 'Manuscripts', 'Manuscripts', 'manuscript', 'manuscript', 'manuscript', 'manuscripts', 'Manuscript']","['tables', 'tables', 'Tables', 'table', 'tables', 'tables', 'tables', 'table', 'table', 'tables', 'tables']","['words', 'words', 'words', 'words', 'words', 'words', 'words', 'words', 'words']"
