,id,title,languages,publisher,publication_types,mesh_headings,urls_raw,is_periodical,is_english,urls
3701,9815657,Metabolic engineering.,['eng'],"['Academic Press,']",['Periodical'],"['Biomedical Engineering', 'Biotechnology', 'Metabolism']",['http://www.sciencedirect.com/science/journal/10967176'],True,True,['http://www.sciencedirect.com/science/journal/10967176']
3702,101150318,Metabolic syndrome and related disorders.,['eng'],"['Mary Ann Liebert, Inc.,']",['Periodical'],['Metabolic Syndrome'],['http://online.liebertpub.com/loi/met'],True,True,['http://online.liebertpub.com/loi/met']
3703,0375267,Metabolism: clinical and experimental.,['eng'],"['Grune & Stratton.', 'W.B. Saunders']",['Periodical'],['Metabolism'],['http://www.sciencedirect.com/science/journal/00260495'],True,True,['http://www.sciencedirect.com/science/journal/00260495']
3704,101274889,Metabolomics : Official journal of the Metabolomic Society.,['eng'],"['Springer,']",['Periodical'],"['Cell Physiological Phenomena', 'Metabolism \n                 physiology', 'Molecular Biology', 'Systems Biology']",['https://link.springer.com/journal/11306'],True,True,['https://link.springer.com/journal/11306']
3705,101513478,Metal ions in life sciences.,['eng'],"['John Wiley & Sons. Ltd.,', 'De Gruyter']",['Periodical'],"['Biochemistry', 'Ions', 'Metals']",['https://www.degruyter.com/view/serial/MILS-B'],True,True,['https://www.degruyter.com/view/serial/MILS-B']
3706,101478346,Metallomics : integrated biometal science.,['eng'],"['RSC Publishing,', 'Oxford University Press']",['Periodical'],['Trace Elements'],"['http://www.rsc.org/Publishing/Journals/MT/index.asp', 'https://academic.oup.com/metallomics']",True,True,"['http://www.rsc.org/Publishing/Journals/MT/index.asp', 'https://academic.oup.com/metallomics']"
3707,101508600,Methodist DeBakey cardiovascular journal.,['eng'],['Methodist DeBakey Heart & Vascular Center'],['Periodical'],['Cardiovascular Diseases'],"['https://www.ncbi.nlm.nih.gov/pmc/journals/1812/', 'https://journal.houstonmethodist.org/previous-issues/']",True,True,['https://journal.houstonmethodist.org/previous-issues/']
3708,9426302,Methods : a companion to Methods in enzymology.,['eng'],"['Academic Press,', 'Academic Press']",['Periodical'],"['Biochemistry \n                 methods', 'Enzymes']",['http://www.sciencedirect.com/science/journal/10462023'],True,True,['http://www.sciencedirect.com/science/journal/10462023']
3709,101608648,Methods and applications in fluorescence.,['eng'],"['IOP Publishing,']",['Periodical'],"['Fluorescence', 'Spectrometry, Fluorescence']",['http://iopscience.iop.org/journal/2050-6120'],True,True,['http://iopscience.iop.org/journal/2050-6120']
3710,0373334,Methods in cell biology.,['eng'],['Academic Press'],['Periodical'],"['Culture Techniques', 'Cytological Techniques']",['https://www.sciencedirect.com/science/bookseries/0091679X'],True,True,['https://www.sciencedirect.com/science/bookseries/0091679X']
3711,0212271,Methods in enzymology.,['eng'],['Academic Press.'],[],"['Biochemistry', 'Enzymes']",['https://www.sciencedirect.com/science/bookseries/00766879/5'],False,True,['https://www.sciencedirect.com/science/bookseries/00766879/5']
3712,9214969,Methods in molecular biology.,['eng'],"['Humana Press,', 'Humana Press']",['Periodical'],['Molecular Biology \n                 methods'],['https://link.springer.com/bookseries/7651'],True,True,['https://link.springer.com/bookseries/7651']
3713,0210453,Methods of information in medicine.,['eng'],"['F K Schattauer Verlag', 'Thieme']",['Periodical'],"['Information Systems', 'Medicine']",['https://www.thieme-connect.de/products/ejournals/journal/10.1055/s-00035037'],True,True,['https://www.thieme-connect.de/products/ejournals/journal/10.1055/s-00035037']
3714,0311416,Médecine et maladies infectieuses.,['fre'],"[""Société française d'éditions médicales."", 'Elsevier']",['Periodical'],"['Communicable Diseases', 'Medicine']",['http://www.sciencedirect.com/science/journal/0399077X'],True,False,['http://www.sciencedirect.com/science/journal/0399077X']
3715,101581406,Médecine et santé tropicales.,['fre'],['John Libbey Eurotext'],['Periodical'],"['Environmental Health', 'Tropical Medicine']",['http://www.jle.com/en/revues/medecine/mst/sommaire.phtml'],True,False,['http://www.jle.com/en/revues/medecine/mst/sommaire.phtml']
3716,8710980,Médecine sciences : M/S.,"['fre', 'eng']","['Flammarion,', 'EDK']",['Periodical'],"['Biology', 'Medicine']",['http://www.medecinesciences.org/?type=text.html'],True,True,['http://www.medecinesciences.org/?type=text.html']
3717,9710937,"Microbes and environments 
             / JSME.","['eng', 'jpn', 'eng']","['Japanese Society of Microbial Ecology,']",['Periodical'],"['Ecology', 'Microbiology']","['https://www.ncbi.nlm.nih.gov/pmc/journals/2423/', 'https://www.jstage.jst.go.jp/browse/jsme2/']",True,True,['https://www.jstage.jst.go.jp/browse/jsme2/']
3718,100883508,"Microbes and infection 
             / Institut Pasteur.",['eng'],"['Elsevier,']",['Periodical'],"['Immunity', 'Infections']",['https://www.sciencedirect.com/journal/microbes-and-infection'],True,True,['https://www.sciencedirect.com/journal/microbes-and-infection']
3719,101316335,Microbial biotechnology.,['eng'],"['Blackwell,', 'Wiley-Blackwell']",['Periodical'],"['Biotechnology', 'Microbiology']","['https://www.ncbi.nlm.nih.gov/pmc/journals/2231/', 'http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1751-7915']",True,True,['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1751-7915']
3720,101139812,Microbial cell factories.,['eng'],"['BioMed Central,']",[],"['Biotechnology', 'Cell Culture Techniques \n                 statistics & numerical data', 'Cells \n                 microbiology', 'Genetics, Microbial', 'Recombinant Proteins']","['https://microbialcellfactories.biomedcentral.com/', 'https://www.ncbi.nlm.nih.gov/pmc/journals/100/']",False,True,['https://microbialcellfactories.biomedcentral.com/']
3721,9508567,"Microbial drug resistance : MDR : mechanisms, epidemiology, and disease.",['eng'],"['Mary Ann Liebert,']",['Periodical'],"['Drug Resistance, Microbial']",['http://online.liebertpub.com/loi/mdr'],True,True,['http://online.liebertpub.com/loi/mdr']
3722,7500663,Microbial ecology.,"['eng', 'eng']",['Springer-Verlag.'],['Periodical'],"['Ecology', 'Microbiology']",['https://link.springer.com/journal/248'],True,True,['https://link.springer.com/journal/248']
3723,101671820,Microbial genomics.,['eng'],"['Society for General Microbiology,', 'Microbiology Society']",['Periodical'],"['Genome, Microbial', 'Genomics']","['http://mgen.microbiologyresearch.org/', 'https://www.ncbi.nlm.nih.gov/pmc/journals/3160/']",True,True,['http://mgen.microbiologyresearch.org/']
3724,8606191,Microbial pathogenesis.,['eng'],"['Academic Press,']",['Periodical'],['Communicable Diseases \n                 microbiology \n                 parasitology'],['http://www.sciencedirect.com/science/journal/08824010'],True,True,['http://www.sciencedirect.com/science/journal/08824010']
3725,101758692,Microbial physiology.,['eng'],['Karger'],[],[],['https://www.karger.com/Journal/Home/228391'],False,True,['https://www.karger.com/Journal/Home/228391']
3726,9437794,Microbiological research.,"['eng', 'ger']","['G. Fischer,']",['Periodical'],"['Biotechnology', 'Environmental Microbiology', 'Microbiology']",['http://www.sciencedirect.com/science/journal/09445013'],True,True,['http://www.sciencedirect.com/science/journal/09445013']
3727,9430468,Microbiology.,['eng'],"['Society for General Microbiology,', 'Microbiology Society']",['Periodical'],['Microbiology'],['http://mic.microbiologyresearch.org/content/journal/micro'],True,True,['http://mic.microbiologyresearch.org/content/journal/micro']
3728,7703966,Microbiology and immunology.,"['eng', 'eng']","['Center for Academic Publications Japan.', 'Wiley-Blackwell']",['Periodical'],"['Allergy and Immunology', 'Microbiology']",['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1348-0421'],True,True,['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1348-0421']
3729,9706653,Microbiology and molecular biology reviews : MMBR.,['eng'],"['American Society for Microbiology,']","['Periodical', 'Review']","['Microbiology', 'Molecular Biology']","['https://mmbr.asm.org/', 'https://www.ncbi.nlm.nih.gov/pmc/journals/90/']",True,True,['https://mmbr.asm.org/']
3730,101634614,Microbiology spectrum.,['eng'],"['ASM Press,']",['Periodical'],['Microbiological Phenomena'],['https://www.asmscience.org/content/journal/microbiolspec'],True,True,['https://www.asmscience.org/content/journal/microbiolspec']
3731,101588314,MicrobiologyOpen.,['eng'],['Wiley-Blackwell'],['Periodical'],['Microbiological Phenomena'],"['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)2045-8827', 'https://www.ncbi.nlm.nih.gov/pmc/journals/1887/']",True,True,['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)2045-8827']
3732,101615147,Microbiome.,['eng'],"['BioMed Central,']",['Periodical'],"['Environmental Microbiology', 'Microbiological Phenomena']","['https://microbiomejournal.biomedcentral.com/', 'https://www.ncbi.nlm.nih.gov/pmc/journals/2290']",True,True,['https://microbiomejournal.biomedcentral.com/']
3733,9434935,"Microcirculation : the official journal of the Microcirculatory Society, Inc.",['eng'],"['Chapman & Hall,', 'Wiley-Blackwell']",['Periodical'],"['Biological Transport', 'Microcirculation \n                 physiology']",['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1549-8719'],True,True,['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1549-8719']
3734,9312850,Micron : the international research and review journal for microscopy.,['eng'],"['Pergamon Press,']",['Periodical'],"['Electron Probe Microanalysis', 'Microscopy']",['http://www.sciencedirect.com/science/journal/09684328'],True,True,['http://www.sciencedirect.com/science/journal/09684328']
3735,101631045,MicroRNA.,['eng'],"['Bentham Science Publishers,']",['Periodical'],['MicroRNAs'],['http://www.eurekaselect.com/99280/journal/microrna'],True,True,['http://www.eurekaselect.com/99280/journal/microrna']
3736,101595834,Microscopy.,['eng'],"['Oxford University Press,']",['Periodical'],"['Microscopy, Electron']",['https://academic.oup.com/jmicro'],True,True,['https://academic.oup.com/jmicro']
3737,9712707,"Microscopy and microanalysis : the official journal of Microscopy Society of America, Microbeam Analysis Society, Microscopical Society of Canada.",['eng'],"['Springer-Verlag New York,', 'Cambridge University Press']",['Periodical'],"['Microchemistry', 'Microscopy']",['https://www.cambridge.org/core/journals/microscopy-and-microanalysis'],True,True,['https://www.cambridge.org/core/journals/microscopy-and-microanalysis']
3738,9203012,Microscopy research and technique.,['eng'],"['Wiley-Liss,']",['Periodical'],"['Microscopy', 'Microscopy, Electron']",['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-0029'],True,True,['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-0029']
3739,8309230,Microsurgery.,"['eng', 'eng']","['Alan R. Liss,', 'Wiley-Liss']",['Periodical'],['Microsurgery'],['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-2752'],True,True,['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-2752']
3740,0165035,Microvascular research.,['eng'],['Academic Press.'],['Periodical'],['Blood Vessels'],['http://www.sciencedirect.com/science/journal/00262862'],True,True,['http://www.sciencedirect.com/science/journal/00262862']
3741,101521797,Middle East African journal of ophthalmology.,['eng'],"['Medknow Publications and Media,']",['Periodical'],"['Eye Diseases', 'Ophthalmologic Surgical Procedures']","['http://www.meajo.org/', 'https://www.ncbi.nlm.nih.gov/pmc/journals/1154/']",True,True,['http://www.meajo.org/']
3742,8510930,Midwifery.,['eng'],"['Churchill Livingstone,']",['Periodical'],['Midwifery'],['http://www.sciencedirect.com/science/journal/02666138'],True,True,['http://www.sciencedirect.com/science/journal/02666138']
3743,7503830,Mikrobiyoloji bülteni.,"['tur', 'eng', 'tur', 'fre']",['Ankara Mikrobiyoloji Dernegi'],['Periodical'],['Microbiology'],['http://www.mikrobiyolbul.org/Journal_issue_index'],True,True,['http://www.mikrobiyolbul.org/Journal_issue_index']
3744,7808782,Mikrochimica acta.,"['eng', 'fre', 'ger', 'eng', 'fre', 'ger']",['Springer-Verlag.'],['Periodical'],"['Chemistry Techniques, Analytical', 'Microchemistry']",['https://link.springer.com/journal/604'],True,True,['https://link.springer.com/journal/604']
3745,8607003,The Milbank quarterly.,['eng'],"['Published for the Milbank Memorial Fund by Cambridge University Press,', 'Blackwell Publishers ;', 'Milbank Memorial Fund']",['Periodical'],"['Delivery of Health Care', 'Public Health', 'United States']","['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1468-0009', 'https://www.ncbi.nlm.nih.gov/pmc/journals/858/']",True,True,['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1468-0009']
3746,101643181,Military Medical Research.,['eng'],"['BioMed Central,']",['Periodical'],['Military Medicine'],"['https://mmrjournal.biomedcentral.com/', 'https://www.ncbi.nlm.nih.gov/pmc/journals/2691/']",True,True,['https://mmrjournal.biomedcentral.com/']
3747,2984771R,Military medicine.,['eng'],"['Association of Military Surgeons, United States,', 'Oxford University Press']",['Periodical'],['Military Medicine'],['https://academic.oup.com/milmed'],True,True,['https://academic.oup.com/milmed']
3748,0375272,Minerva anestesiologica.,"['ita', 'eng']",['[Edizioni Minerva Medica]'],['Periodical'],['Anesthesiology'],['http://www.minervamedica.it/en/journals/minerva-anestesiologica/index.php'],True,True,['http://www.minervamedica.it/en/journals/minerva-anestesiologica/index.php']
3749,0400725,Minerva cardioangiologica.,"['ita', 'eng']",['Edizioni Minerva Medica'],['Periodical'],['Cardiovascular System'],['http://www.minervamedica.it/en/journals/minerva-cardioangiologica/archive.php'],True,True,['http://www.minervamedica.it/en/journals/minerva-cardioangiologica/archive.php']
3750,0400726,Minerva chirurgica.,"['ita', 'eng']",['Edizioni Minerva Medica'],['Periodical'],['General Surgery'],['http://www.minervamedica.it/en/journals/minerva-chirurgica/archive.php'],True,True,['http://www.minervamedica.it/en/journals/minerva-chirurgica/archive.php']
3751,8406505,Minerva endocrinologica.,"['ita', 'eng']","['Edizioni Minerva medica,']",['Periodical'],['Endocrinology'],['http://www.minervamedica.it/en/journals/minerva-endocrinologica/archive.php'],True,True,['http://www.minervamedica.it/en/journals/minerva-endocrinologica/archive.php']
3752,9109791,Minerva gastroenterologica e dietologica.,"['ita', 'eng']","['Edizioni Minerva medica,']",['Periodical'],"['Digestive System Diseases', 'Nutritional Physiological Phenomena']",['http://www.minervamedica.it/en/journals/gastroenterologica-dietologica/archive.php'],True,True,['http://www.minervamedica.it/en/journals/gastroenterologica-dietologica/archive.php']
3753,0400731,Minerva ginecologica.,"['ita', 'eng']",['Edicioni Minerva medica.'],['Periodical'],"['Gynecology', 'Obstetrics']",['http://www.minervamedica.it/index2.t'],True,True,['http://www.minervamedica.it/index2.t']
3754,0400732,Minerva medica.,"['ita', 'eng']",['Edizioni Minerva Medica'],['Periodical'],['Medicine'],['http://www.minervamedica.it/en/journals/minerva-medica/archive.php'],True,True,['http://www.minervamedica.it/en/journals/minerva-medica/archive.php']
3755,0400740,Minerva pediatrica.,"['ita', 'eng', 'ita']",['Minerva medica'],['Periodical'],['Pediatrics'],['http://www.minervamedica.it/en/journals/minerva-pediatrica/index.php'],True,True,['http://www.minervamedica.it/en/journals/minerva-pediatrica/index.php']
3756,0421071,Minerva stomatologica.,['ita'],['Edizioni Minerva Medica'],['Periodical'],['Mouth Diseases'],['http://www.minervamedica.it/en/journals/minerva-stomatologica/issue.php?cod=last'],True,False,['http://www.minervamedica.it/en/journals/minerva-stomatologica/issue.php?cod=last']
3757,8503649,Minerva urologica e nefrologica = The Italian journal of urology and nephrology.,"['ita', 'eng']","['Edizioni Minerva medica,']",['Periodical'],"['Nephrology', 'Urology']",['http://www.minervamedica.it/en/journals/minerva-urologica-nefrologica/archive.php'],True,True,['http://www.minervamedica.it/en/journals/minerva-urologica-nefrologica/archive.php']
3758,101094212,Mini reviews in medicinal chemistry.,['eng'],"['Bentham Science Publishers,']","['Periodical', 'Review']","['Chemistry, Pharmaceutical']",['http://www.eurekaselect.com/633/journal/mini-reviews-medicinal-chemistry'],True,True,['http://www.eurekaselect.com/633/journal/mini-reviews-medicinal-chemistry']
3759,9612996,Minimally invasive therapy & allied technologies : MITAT : official journal of the Society for Minimally Invasive Therapy.,['eng'],"['Blackwell Science,', 'Informa Healthcare']",['Periodical'],"['Endoscopes', 'Endoscopy', 'Minimally Invasive Surgical Procedures', 'Radiography, Interventional', 'Technology, Radiologic']",['http://www.tandfonline.com/loi/imit20'],True,True,['http://www.tandfonline.com/loi/imit20']
3760,0400744,Missouri medicine.,['eng'],['Missouri State Medical Association'],['Periodical'],['Medicine'],"['http://www.msma.org/missouri-medicine-library.html', 'https://www.ncbi.nlm.nih.gov/pmc/journals/3501/']",True,True,['http://www.msma.org/missouri-medicine-library.html']
3761,101679980,"Mitochondrial DNA. Part A, DNA mapping, sequencing, and analysis.",['eng'],"['Taylor & Francis Group,']",['Periodical'],"['DNA, Mitochondrial', 'Sequence Analysis, DNA']",['http://www.tandfonline.com/imdn'],True,True,['http://www.tandfonline.com/imdn']
3762,100968751,Mitochondrion.,['eng'],"['Elsevier Science,']",['Periodical'],['Mitochondria'],['http://www.sciencedirect.com/science/journal/15677249'],True,True,['http://www.sciencedirect.com/science/journal/15677249']
3763,100893959,MMW Fortschritte der Medizin.,['ger'],"['Urban & Vogel,', 'Springer']",['Periodical'],['Medicine'],['https://link.springer.com/journal/15006'],True,False,['https://link.springer.com/journal/15006']
3764,7802429,MMWR.  Morbidity and mortality weekly report.,['eng'],"['U. S. Dept. of Health, Education, and Welfare, Public Health Service, Center for Disease Control.', 'U.S. Centers for Disease Control']",['Periodical'],"['Morbidity', 'Mortality', 'United States']","['http://www.cdc.gov/mmwr/index2016.html', 'https://www.ncbi.nlm.nih.gov/pmc/journals/2817/']",True,True,['http://www.cdc.gov/mmwr/index2016.html']
3765,101124922,"MMWR. Recommendations and reports : Morbidity and mortality weekly report. Recommendations and reports 
             / Centers for Disease Control.",['eng'],"['U.S. Dept. of Health and Human Services, Public Health Service, Centers for Disease Control, Epidemiology Program Office,']",['Periodical'],"['Health Policy', 'Preventive Health Services', 'Public Health', 'United States']","['http://www.cdc.gov/mmwr/indrr_2016.html', 'https://www.ncbi.nlm.nih.gov/pmc/journals/3409/']",True,True,['http://www.cdc.gov/mmwr/indrr_2016.html']
3766,101677337,MMWR supplements.,['eng'],"['[AIDS Program, Center for Infectious Diseases, Centers for Disease Control]', 'Epidemiology Program Office, Centers for Deasease Control and Prevention (CDC), U.S. Department of Health and Human Services']",['Periodical'],"['Morbidity', 'Mortality', 'United States']","['http://www.cdc.gov/mmwr/mmwr_su', 'https://www.ncbi.nlm.nih.gov/pmc/journals/3464/']",True,True,['http://www.cdc.gov/mmwr/mmwr_su']
3767,101142015,"MMWR. Surveillance summaries : Morbidity and mortality weekly report. Surveillance summaries 
             / CDC.",['eng'],"['Epidemiology Program Office, Centers for Disease Control and Prevention, U.S. Dept. of Health and Human Services,']","['Periodical', 'Statistics']","['Disease Outbreaks', 'Morbidity', 'Mortality', 'United States']","['https://www.ncbi.nlm.nih.gov/pmc/journals/3410/', 'http://www.cdc.gov/mmwr/mmwr_ss/ss_cvol.html']",True,True,['http://www.cdc.gov/mmwr/mmwr_ss/ss_cvol.html']
3768,8806605,"Modern pathology : an official journal of the United States and Canadian Academy of Pathology, Inc.",['eng'],"['Williams & Wilkins,', 'Nature Pub. Group']",['Periodical'],['Pathology'],['http://www.nature.com/modpathol/index.html'],True,True,['http://www.nature.com/modpathol/index.html']
3769,100959226,"Modern rheumatology 
             / the Japan Rheumatism Association.",['eng'],"['Spring-Verlag Tokyo,', 'Taylor & Francis']",['Periodical'],"['Collagen Diseases', 'Rheumatic Diseases']","['https://link.springer.com/journal/10165', 'http://www.tandfonline.com/toc/imor20/current']",True,True,"['https://link.springer.com/journal/10165', 'http://www.tandfonline.com/toc/imor20/current']"
3770,101761026,Modern rheumatology case reports.,['eng'],"['Taylor & Francis,']","['Case Reports', 'Periodical']",['Rheumatic Diseases'],['https://www.tandfonline.com/toc/tmcr20/current'],True,True,['https://www.tandfonline.com/toc/tmcr20/current']
3771,101737562,Modern trends in psychiatry.,['eng'],"['S. Karger,']",['Periodical'],['Psychiatry'],['https://www.karger.com/BookSeries/Home/223929'],True,True,['https://www.karger.com/BookSeries/Home/223929']
3772,8006324,Molecular and biochemical parasitology.,['eng'],['Elsevier/North-Holland Biomedical Press.'],['Periodical'],"['Parasites \n                 genetics \n                 metabolism', 'Parasitology']",['http://www.sciencedirect.com/science/journal/01666851'],True,True,['http://www.sciencedirect.com/science/journal/01666851']
3773,0364456,Molecular and cellular biochemistry.,['eng'],"['Dr. W. Junk B. V. Publishers.', 'Springer']",['Periodical'],"['Biochemistry', 'Cell Biology', 'Molecular Biology']",['https://link.springer.com/journal/11010'],True,True,['https://link.springer.com/journal/11010']
3774,8109087,Molecular and cellular biology.,"['eng', 'eng']","['American Society for Microbiology,']",['Periodical'],"['Cell Biology', 'Molecular Biology']","['https://mcb.asm.org/', 'https://www.ncbi.nlm.nih.gov/pmc/journals/91/']",True,True,['https://mcb.asm.org/']
3775,7500844,Molecular and cellular endocrinology.,"['eng', 'eng']","['North-Holland.', 'North Holland Publishing']",['Periodical'],"['Endocrinology', 'Hormones']",['https://www.sciencedirect.com/journal/molecular-and-cellular-endocrinology'],True,True,['https://www.sciencedirect.com/journal/molecular-and-cellular-endocrinology']
3776,9100095,Molecular and cellular neurosciences.,['eng'],"['Academic Press,']",['Periodical'],['Neurosciences'],['http://www.sciencedirect.com/science/journal/10447431'],True,True,['http://www.sciencedirect.com/science/journal/10447431']
3777,8709751,Molecular and cellular probes.,['eng'],"['Academic Press,']",['Periodical'],"['Cell Biology', 'Molecular Biology']",['http://www.sciencedirect.com/science/journal/08908508'],True,True,['http://www.sciencedirect.com/science/journal/08908508']
3778,7603128,Molecular aspects of medicine.,['eng'],"['Pergamon Press.', 'Elsevier Science']",['Periodical'],"['Biochemistry', 'Medicine', 'Molecular Biology']",['https://www.sciencedirect.com/journal/molecular-aspects-of-medicine'],True,True,['https://www.sciencedirect.com/journal/molecular-aspects-of-medicine']
3779,101534222,Molecular autism.,['eng'],['BioMed Central'],['Periodical'],['Autistic Disorder'],"['https://molecularautism.biomedcentral.com/', 'https://www.ncbi.nlm.nih.gov/pmc/journals/1282/']",True,True,['https://molecularautism.biomedcentral.com/']
3780,8501455,Molecular biology and evolution.,['eng'],"['University of Chicago Press,', 'Oxford University Press']",['Periodical'],"['Biological Evolution', 'Molecular Biology']",['https://academic.oup.com/mbe'],True,True,['https://academic.oup.com/mbe']
3781,9201390,Molecular biology of the cell.,['eng'],"['American Society for Cell Biology,']",['Periodical'],"['Cell Physiological Phenomena', 'Molecular Biology']","['http://www.molbiolcell.org/', 'https://www.ncbi.nlm.nih.gov/pmc/journals/1/']",True,True,['http://www.molbiolcell.org/']
3782,0403234,Molecular biology reports.,['eng'],['Reidel.'],['Periodical'],['Molecular Biology'],['https://link.springer.com/journal/11033'],True,True,['https://link.springer.com/journal/11033']
3783,9423533,Molecular biotechnology.,['eng'],"['Humana Press,']",['Periodical'],"['Biotechnology', 'Molecular Biology \n                 methods']",['https://link.springer.com/journal/12033'],True,True,['https://link.springer.com/journal/12033']
3784,101468876,Molecular brain.,['eng'],['BioMed Central'],['Periodical'],"['Brain', 'Molecular Biology', 'Neurosciences']","['https://molecularbrain.biomedcentral.com/', 'https://www.ncbi.nlm.nih.gov/pmc/journals/666/']",True,True,['https://molecularbrain.biomedcentral.com/']
3785,101147698,Molecular cancer.,['eng'],"['BioMed Central,']",['Periodical'],"['Molecular Biology', 'Neoplasms']","['https://molecular-cancer.biomedcentral.com/', 'https://www.ncbi.nlm.nih.gov/pmc/journals/117/']",True,True,['https://molecular-cancer.biomedcentral.com/']
3786,101150042,Molecular cancer research : MCR.,['eng'],"['American Association for Cancer Research,']",['Periodical'],"['Cells', 'Molecular Biology', 'Neoplasms', 'Research']",['https://mcr.aacrjournals.org/'],True,True,['https://mcr.aacrjournals.org/']
3787,101132535,Molecular cancer therapeutics.,['eng'],"['American Association for Cancer Research, Inc.,']",['Periodical'],"['Anticarcinogenic Agents', 'Antineoplastic Agents', 'Genetic Therapy', 'Neoplasms \n                 prevention & control \n                 therapy', 'Pharmacogenetics']",['https://mct.aacrjournals.org/'],True,True,['https://mct.aacrjournals.org/']
3788,8811105,Molecular carcinogenesis.,['eng'],"['Alan R. Liss, Inc.,', 'Wiley-Liss']",['Periodical'],"['Carcinogens', 'Molecular Biology']",['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-2744'],True,True,['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-2744']
3789,9802571,Molecular cell.,['eng'],"['Cell Press,', 'Cell Press']",['Periodical'],"['Cell Biology', 'Molecular Biology']",['http://www.sciencedirect.com/science/journal/10972765'],True,True,['http://www.sciencedirect.com/science/journal/10972765']
3790,101125647,Molecular & cellular proteomics : MCP.,['eng'],"['American Society for Biochemistry and Molecular Biology,']",['Periodical'],"['Proteins \n                 genetics', 'Proteome']","['http://www.mcponline.org', 'https://www.ncbi.nlm.nih.gov/pmc/journals/569/']",True,True,['http://www.mcponline.org']
3791,101264260,Molecular diagnosis & therapy.,['eng'],"['Adis International,', 'Adis, Springer International']",['Periodical'],"['Biomarkers', 'Genetic Therapy', 'Molecular Diagnostic Techniques', 'Pharmacogenetics']",['https://link.springer.com/journal/40291'],True,True,['https://link.springer.com/journal/40291']
3792,9516534,Molecular diversity.,['eng'],"['ESCOM Science Publishers,']",['Periodical'],"['Evolution, Molecular', 'Molecular Biology', 'Molecular Sequence Data']",['https://link.springer.com/journal/11030'],True,True,['https://link.springer.com/journal/11030']
3793,9214478,Molecular ecology.,['eng'],"['Blackwell Scientific Publications,']",['Periodical'],"['Adaptation, Biological', 'Ecology', 'Genetics, Population', 'Molecular Biology']",['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-294X'],True,True,['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-294X']
3794,101465604,Molecular ecology resources.,['eng'],['Blackwell'],['Periodical'],"['Computational Biology', 'Ecology', 'Molecular Biology']",['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1755-0998'],True,True,['http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1755-0998']
3795,101093320,Molecular genetics and genomics : MGG.,['eng'],"['Springer-Verlag,']",['Periodical'],"['Genomics', 'Molecular Biology']",['https://link.springer.com/journal/438'],True,True,['https://link.springer.com/journal/438']
3796,9805456,Molecular genetics and metabolism.,['eng'],"['Academic Press,']",['Periodical'],"['Endocrine System Diseases', 'Metabolic Diseases', 'Molecular Biology']",['http://www.sciencedirect.com/science/journal/10967192'],True,True,['http://www.sciencedirect.com/science/journal/10967192']
3797,101603758,Molecular genetics & genomic medicine.,['eng'],"['John Wiley & Sons,']",['Periodical'],"['Genetics, Medical', 'Genomics']","['https://www.ncbi.nlm.nih.gov/pmc/journals/2232/', 'http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)2324-9269']",True,True,['http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)2324-9269']
3798,9513710,Molecular human reproduction.,['eng'],"['Published for the European Society for Human Reproduction and Embryology by Oxford University Press,', 'Oxford University Press for the European Society for Human Reproduction and Embryology']",['Periodical'],"['Gene Expression Regulation, Developmental', 'Molecular Biology', 'Reproduction']",['https://academic.oup.com/molehr'],True,True,['https://academic.oup.com/molehr']
3799,101120118,Molecular imaging.,['eng'],"['MIT Press,', 'Hindawi in collaboration with SAGE Publishing']",['Periodical'],"['Cytological Techniques', 'Diagnostic Imaging \n                 methods', 'Molecular Diagnostic Techniques']","['https://www.ncbi.nlm.nih.gov/pmc/journals/3210/', 'https://journals.sagepub.com/home/mix', 'https://www.hindawi.com/journals/moi/']",True,True,"['https://journals.sagepub.com/home/mix', 'https://www.hindawi.com/journals/moi/']"
3800,101125610,Molecular imaging and biology.,['eng'],"['Elsevier Science,', 'Springer']",['Periodical'],"['Cytological Techniques \n                 statistics & numerical data', 'Diagnostic Imaging \n                 statistics & numerical data', 'Molecular Biology \n                 methods']",['https://link.springer.com/journal/11307'],True,True,['https://link.springer.com/journal/11307']
